link,submitter,date,name
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/816066,NEB,2012-05-11,"A2T1L7 - Letter to Vantage Pipeline regarding OC-059 Sample Plan, PPBoR, section 34 notices, and proposed Media Plan Pursuant to Sections 33 and 34."
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/814077,NEB,2012-05-04,A32 - Response to Chard Métis Local No. 214 Notice of Motion - A2S9E8
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/811296,Sierra Club,2012-04-25,D-124B - Sierra Club - Form Letter - A2S5Q7
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/810945,Albert Koehl,2012-04-23,C-4-4A - Letter to NEB from public re OH-005-2011.2012.04.20 - A2S4Y7
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/808707,NEB,2012-04-13,A19 - Letter to Chard Métis - Request for Oral Translator Chipewyan Dené to English
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/801885,Chard Metis Local #214,2012-03-21,C3-7- Letter Request for a Translator - A2R4Q1
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/801379,NEB,2012-03-20,A-8A - List of Issues Letter - A2R4D8
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/798758,NEB,2012-03-14,A7-1 - Letter to Interested Parties - Public Information Sessions - A2R1G2
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/798429,Panel-Commission,2012-03-13,A127-1 - Ruling no.33 Notice of Motion from Heiltsuk Tribal Council (English and French) - A2R0X7
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/798119,Enbridge Bakken Pipeline Company Inc.,2012-03-12,A2R0L3 - Letter to NEB - Enbridge Bakken - Sample Section 34 Notices and Media Plan
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/797520,Panel-Commission,2012-03-09,A125-1 - Late Request to Make an Oral Statement at Community Hearings (English and French) - A2Q9T9
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/796108,NEB,2012-03-07,A2Q7V2 - Letter to East Toronto Climate Action Group - Permit EPE-371
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/796028,NEB,2012-03-07,A2Q7V4 - Letter to Zero Carbon Ontario - Permit EPE-371
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/795604,Panel-Commission,2012-03-06,A123-1 - Mr. Samuel Harrison - Request to Withdraw as an Intervenor and Present an Oral Statement - (English and French) - A2Q7L8
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/793597,Panel-Commission,2012-02-28,A120-1 - Procedural Direction 5 - Community Hearings for Oral Statements - A2Q5L1
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/792154,"CP Energy Marketing Inc., as general partner, on behalf of CP Energy Marketing L.P.",2012-02-22,A2Q3V6 - Letter re Proof of Publication in Canadian Gazette Tearsheet Jan 21 12
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/786881,CP Energy Marketing Inc. as general partner of CP Energy Marketing L.P.,2012-01-31,A2L7L1 - Notification of Application and Directions on Procedure
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/786872,CP Energy Marketing Inc. as general partner of CP Energy Marketing L.P.,2012-01-31,A2L7J8 - Notification for Utilities of Application for Electricity Export Licence
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/786765,CP Energy Marketing Inc. as general partner of CP Energy Marketing L.P.,2012-01-31,A2L7J3 - Notification for Utilities of Application for Electricity Export Licence
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/786699,CP Energy Marketing Inc. as general partner of CP Energy Marketing L.P.,2012-01-31,A2L7K8 - Notification of Application and Directions on Procedure
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/786696,CP Energy Marketing Inc. as general partner of CP Energy Marketing L.P.,2012-01-31,A2L7K6 - Notification for Utilities of Application for Electricity Export Licence
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/786693,CP Energy Marketing Inc. as general partner of CP Energy Marketing L.P.,2012-01-31,A2L7K4 - Notification of Application and Directions on Procedure
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/786690,CP Energy Marketing Inc. as general partner of CP Energy Marketing L.P.,2012-01-31,A2L7K3 - Notification for Utilities of Application for Electricity Export Licence
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/786683,CP Energy Marketing Inc. as general partner of CP Energy Marketing L.P.,2012-01-31,A2L7J6 - Notification of Application and Directions on Procedure
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/784211,NEB,2012-01-20,A4-3 - Backgrounder - Abandonment Cost Estimates Process - A2L3I1
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/784159,NEB,2012-01-20,A2L3D9 - Letter regarding Twin Rivers Paper Company Application for Exemption from the Requirement to File Financial Statements - English
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/783191,NEB,2012-01-17,A9-1 - NEB Letter - Process Advisor - A2L1Q7
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/778381,Enbridge Pipelines Inc.,2011-12-28,B-08 - Confirmation of Public Notices - A2K5U1
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/778450,NEB,2011-12-23,A-07A - Letter to Enbridge Pipelines Inc regarding an extension to the deadline - A2K5H8
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/777987,"Allan, Robyn",2011-12-22,"Robyn, Allan - Northern Gateway Late Intervenor Request - A2K5E9"
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/775243,Ecojustice Canada,2011-12-21,"A2K1X7 - Letter to the Minister of Transport re Application of SARA, 19 December 2011 (cc National Energy Board)"
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/775240,Ecojustice Canada,2011-12-21,"A2K1X5 - Letter to the National Energy Board re TransMountain Firm Service Decision, File No. RH-2-2011, 19 December 2011"
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/773369,Northern Gateway Pipelines Limited Partnership,2011-12-15,B53-1 - 2011-12-15 - Northern Gateway Letter - Response to BC Nature Motion - A2J9A9
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/770261,Panel-Commission,2011-12-06,A68-1 - Panel-Commission - Letter to All Parties - Community Hearings – Schedule for the Oral Evidence - A2J4Z9
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/768738,NEB,2011-12-02,A2J4J0 - 2012 Rate of Return on Common Equity per Discontinued RH-2-94 Formula
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/728082,TransCanada PipeLines Limited,2011-10-13,B4 - 2011-10-13 - NEB publication confirmation A2F2X6
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/726776,TransCanada PipeLines Limited,2011-10-07,B2 - 2011 10 07 Pre-Hearing Planning Conference Participation A2F1C5
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/726679,Union Gas Limited,2011-10-07,C64-1-1 - Union lGas Limited etter to NEB October 2011 - A2F1C9
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/726606,Cenovus Energy Inc. and Encana Corporation,2011-10-07,C21-1 - Cenovus Energy Inc. and Encana Corporation - 7-Oct-11 Letter to NEB re Conference - A2F0X6
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/726570,Alberta Department of Energy,2011-10-07,C68-1 - Alberta Submission to NEB - RH-003-2011 - PreHearing Conference - October 7 2011 - A2F0U6
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/726499,Enbridge Pipelines Inc. and Enbridge Inc.,2011-10-07,C31-1 - Enbridge Pipelines Inc. and Enbridge Inc. - Participation in pre-hearing planning conference - A2F0X0
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/725982,AltaGas Ltd.,2011-10-06,C9-1 - AltaGas Ltd. - Conference - A2E9R9
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/725782,Industrial Gas Consumers Association of Alberta (IGCAA),2011-10-06,"C3-1 - IGCAA October 6, 2011 Pre-Hearing Conference Registration Letter to NEB re RH-3-2011 - A2E9G9"
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/722645,Haisla Nation,2011-10-05,D80-15-1 - Haisla Nation - Providing oral history witnesses A2E3D8
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/716660,NEB,2011-09-21,A-03A - 21 September 2011 Letter to Enbridge Pipelines Inc. - A2D2R6
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/703301,Panel-Commission,2011-07-20,A41-1 - Letter and List of Parties OH-4-2011 dated 20 July 2011 A2A7J7
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/699712,NEB,2011-07-05,A2A2H1 - Process Update for the Inuvik Roundtable Meeting
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/686424,Panel-Commission,2011-05-06,A32-1 - Introduction of the Process Advisory Team A1Z0T9
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/686271,Panel-Commission,2011-05-06,A33-1 - Hearing Order OH-4-2011 - Questions and Answers A1Z0U5
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/673379,NEB,2011-02-28,A1X9E2 - Letter re Sample Notices for Service and Publication - Horn River Project - Certificate GC-117
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/673369,NEB,2011-02-28,A1X9D7 - Letter to all Pipeline Companies - NEB's 2011 Landowner Survey
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/662396,NEB,2011-01-21,A1X2X0 - Notice of Proposed Regulatory Change (NOPRC) 2011-01 Management Systems
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/659356,NEB,2010-12-21,A1W9T1 - Letter to All Pipeline Companies Regulated under the National Energy Board Act and All Parties to RH-2-2008 and Participants to 17 November 2009 Technical Conference
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/655571,NEB,2010-12-03,"A4 - Letter regarding Express Pipeline Ltd request to amend List Of Publications, Appendix V to Hearing Order MHW-1-2010 - A1W5Q4"
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/654204,NEB,2010-11-29,A1W3X0 - 2011 Rate of Return on Common Equity (ROE) per Discontinued RH-2-94 Formula
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/647391,NEB,2010-11-01,A1V8Y3 - Letter to interested parties - Streams 1 and 2
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/634924,NEB,2010-09-20,A1U6W6 - Letter to Pipeline Crossings Working Group Members LMCI Action 1.2
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/634808,NEB,2010-09-20,A1U6W9 - Letter - Public Review Of Arctic Safety And Environmental Offshore Drilling Requirements - Scope Of The Review And How It Will Be Conducted
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/634297,NEB,2010-09-16,"A1U6D6 - Letter to Marathon Petroleum Company LLC, Amending Order AO-1-EBU-40-2010 to reflect the change of company name"
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/630934,NEB,2010-08-27,A1U2D1 - LMCI Stream 3 - Pipeline Abandonment Financial Issues - Draft Unit Costs
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/628177,NEB,2010-08-03,A1T8T2 - LMCI Action 1.2 - Pipeline Crossings Working Group
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/627496,NEB,2010-07-27,A1T8E4 - Unit Cost Meeting 9 September 2010
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/626058,EDF Trading North America LLC,2010-07-13,A1T6Q6 - Notification to Ed Tymofichuk
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/626055,EDF Trading North America LLC,2010-07-13,A1T6Q5 - Notification to Isabelle Courville
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/626052,EDF Trading North America LLC,2010-07-13,A1T6Q2 - Notification to Shafee Bachus
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/626049,EDF Trading North America LLC,2010-07-13,A1T6Q0 - Notification to Duane Fecteau
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/626046,EDF Trading North America LLC,2010-07-13,A1T6L7 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/625959,EDF Trading North America LLC,2010-07-13,A1T6Q7 - Notification to Ross Stairs
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/625956,EDF Trading North America LLC,2010-07-13,A1T6Q4 - Notification to Ken Kozlik
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/625953,EDF Trading North America LLC,2010-07-13,A1T6Q3 - Notification to Cliff Monar
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/625950,EDF Trading North America LLC,2010-07-13,A1T6Q1 - Notification to Hydro One
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/625947,EDF Trading North America LLC,2010-07-13,A1T6L8 - Notification to Anne-Marie Reily
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/625944,EDF Trading North America LLC,2010-07-13,A1T6K9 - Notification to Ligong Con
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/625874,EDF Trading North America LLC,2010-07-13,A1T6R2 - Cover Letter Proof of Publication
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/625870,EDF Trading North America LLC,2010-07-13,A1T6Q8 - Notification to Leigh Ann Shoji-Lee
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/625867,EDF Trading North America LLC,2010-07-13,A1T6L9 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/625864,EDF Trading North America LLC,2010-07-13,A1T6L6 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/625861,EDF Trading North America LLC,2010-07-13,A1T6L4 - Notification to Grant Weismiller
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/625858,EDF Trading North America LLC,2010-07-13,A1T6L3 - Notification to Paul Coguen
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/625855,EDF Trading North America LLC,2010-07-13,A1T6L2 - Notification to Lance Henderson
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/625852,EDF Trading North America LLC,2010-07-13,A1T6K8 - Notification to Doug Kaun
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/625849,EDF Trading North America LLC,2010-07-13,A1T6K7 - Notification to Doreen Kole
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/625738,EDF Trading North America LLC,2010-07-13,A1T6L5 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/625735,EDF Trading North America LLC,2010-07-13,A1T6L1 - Notification to Zora Lazic
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/625732,EDF Trading North America LLC,2010-07-13,A1T6L0 - Notification to Gerry Labas
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/625729,EDF Trading North America LLC,2010-07-13,A1T6K6 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/624202,TransCanada Keystone Pipeline GP Ltd.,2010-06-29,A1T4T4 - 2010 06 29 Confirmation of Service letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/623439,NOVA Gas Transmission Ltd.,2010-06-23,A1T3Y6 - 2010 06 23 Confirmation of s 34 Dates of Service and Publication
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/621006,NOVA Gas Transmission Ltd.,2010-06-02,A1T1F2 - 2010 06 02 s34 publication change request
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/621002,NEB,2010-06-02,A1T1E8 - Letter to Nova Gas Transmission - Groundbirch Pipeline Project - Certificate GC-115 - Approval of draft form of PPBoRs - Notice for service and publication
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/619625,TransAlta Energy Marketing Corp.,2010-05-21,A1S9I6 - Ltr to Utilities_courier waybills
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/618258,NEB,2010-05-13,"A1S8K3 - Letter to TransCanada Keystone Pipeline GP Ltd. regarding Keystone XL Pipeline Project – Certificate OC-56 - Approval of the draft Plan, Profile and Book of Reference, sample Notices for Service and Publication, and Publication Plan, purs"
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/617384,NOVA Gas Transmission Ltd.,2010-05-12,A1S8D8 - 01_NEB Letter s 34 Notices May12 2010
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/617377,NEB,2010-05-12,A-02 - Letter to NGTL regarding Hearing Order GH-2-2010 – Extension of Deadline for Application to Intervene - A1S8D3
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/617344,NOVA Gas Transmission Ltd.,2010-05-10,B-05 - Confirmation of Publication Dates Horn River - A1S7Z8
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/614160,Canadian Energy Pipeline Association,2010-04-29,A1S6X2 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/610560,NEB,2010-03-29,NEB-214A - Procedural Update No. 17 - Hearing Process for Final Argument (A1S3T8)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/609776,NEB,2010-03-23,NEB-213 - Letter to all Parties to GH-1-2004 - Hearing 29 March 2010 in Yellowknife (A1S3A9)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/603516,Environment Canada,2010-03-09,"ENVCA-20J - Exhibit 9- Mackenzie Gas Project Response to Joint Review Panel Information Request Round 5, Question 33 (J-IORVL-00934) (A1S0S3)"
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/603314,Environment Canada,2010-03-09,"ENVCA-20E - Exhibit 4- The Evaluation of Reservoir Compaction and Surface Subsidence Potential for the Parsons Lake Field, Mackenzie Delta – Northwest Territories, Canada (J-IORVL-00544) (A1S0R8)"
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/603311,Environment Canada,2010-03-09,ENVCA-20D - Exhibit 3- Mackenzie Gas Project Response to JRP Topic 17 Recommendations (J-IORVL-01040) (A1S0R7)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/592811,Centre Lane Trading Limited,2010-01-27,A1R5I4 - Letter to NEB for amendment of dates
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/588698,NEB,2009-12-31,A1R2Q9 - Letter to Parties for the Land Matters Consultation Initiative Stream 4 and the Draft terms of reference for the Pipeline Abandonment Physical Issues Committee
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/585959,Cenovus Border Pipelines Limited,2009-12-07,A1Q9I8 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/582438,Dawn Gateway,2009-11-23,A1Q7V1 - Confirmation of Publications
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/581311,NEB,2009-11-17,A23677-1 NEB Update of Financial Regulation of Pipeline Companies under the Board’s Jurisdiction
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/579859,NEB,2009-11-06,A1Q4S6 - Letter to Madame H. Campbell re. Landowner complaint received 4 September 2009 - TransCanada PipeLines Limited St-Sebastien Project on lots 185 and 186
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/579073,NEB,2009-11-03,A1Q3U3 - Letter to Imperial regarding request for extension for filing submission
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/570517,NEB,2009-09-15,A1L3J2 - NEB Letter to TQM / Lettre de l'Office envoyée à TQM
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/570406,Keystone XL Shippers Group,2009-09-15,C-10-12c - Book of Authorities (A1L3G1)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/570190,TransCanada Keystone Pipeline GP Ltd.,2009-09-15,B-33h - Attachments 10 11 12 13 14 - A1L3F7
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/570187,TransCanada Keystone Pipeline GP Ltd.,2009-09-15,B-33g - Attachments 6 7 8 9 - A1L3F6
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/563041,NOVA Gas Transmission Ltd.,2009-07-09,B-2 - NOVA Gas's publication confirmation (A1K4X4)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/562394,NEB,2009-06-30,A1K4D4 - Letter to Spectra Energy re 9 July 2006 ruptures of the Pine River Gas Plant Sulphur Pipeline
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/558082,TransCanada,2009-05-27,B-8 - Letter to stakeholders regarding the OH-1-2009 Hearing - A1J9V0
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/556028,NEB,2009-05-11,A1J7T6 - SemCAMS Redwillow ULC - Redwillow Pipeline Project - Certificate GC-114 Publication Plan
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/555474,NEB,2009-05-01,A1J6X6 - Letter to Parties
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/553419,NEB,2009-04-17,A1J4Q1 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/552890,West Moberly First Nations,2009-04-06,A1J3T1 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/552648,Patrick G. Duffy,2009-04-02,A1J3L6 - SCOTIA CAPITAL ENERGY INC. LT NEB APRIL 2 09
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/551727,SemCAMS Redwillow ULC,2009-03-26,A1J2S8 - Cover letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/551531,NEB,2009-03-23,A1J2J6 - Multi-Pipeline Cost of Capital (RH-2-94)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/546390,NEB,2009-01-27,A1I5X9 - Board Letter dated 26 January 2009 - South Peace Pipeline Project - Approval of draft form of PPBoRs - Notice for service and publication
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/546027,"Westcoast Energy Inc., carrying on business as Spectra Energy Transmission",2009-01-20,A1I5J7 - Schedule B - Individual Ownership Plan
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/544096,NEB,2008-12-30,A1I3F5 - Letter - Tsek'hene (McLeod Lake) First Nation
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/544090,NEB,2008-12-30,A1I3F3 - Letter - Kelly Lake Métis Settlement Society
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/544084,NEB,2008-12-30,A1I3F1 - Letter - Kelly Lake First Nation
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/544078,NEB,2008-12-30,A1I3E9 - Letter - Kelly Lake Cree Nation
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/544072,NEB,2008-12-30,A1I3E7 - Letter - Horse Lake First Nation
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/544044,NEB,2008-12-30,A1I3G5 - Letter - Tsay Keh Dene First Nation
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/544038,NEB,2008-12-30,A1I3G3 - Letter - Halfway River First Nation
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/544032,NEB,2008-12-30,A1I3G1 - Letter - Lheidli T'enneh (Fort George) First Nation
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/544026,NEB,2008-12-30,A1I3F9 - Letter - West Moberly Lake First Nation
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/544020,NEB,2008-12-30,A1I3F7 - Letter - Saulteau First Nation (East Moberly)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/543851,NEB,2008-12-30,A1I3E5 - Letter - Duncan's First Nation
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/542219,NEB,2008-12-05,A1I0V7 - Letter to Enbridge Pipelines Inc. - Line 4 Extension Project - Approval of sample Notices for Services and Publication and form of the PPBoR
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/538645,NEB,2008-11-03,A1H5Z9 - Board Letter dated 31 October 2008 - Enbridge Pipelines Inc - Certificates OC-54 Alberta Clipper and C-53 Southern Lights
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/538077,NEB,2008-10-27,A1H5H8 - Letter to Enbridge Pipelines Inc. - Line 4 Extension Project - Certificate OC-55 - Approval of sample Notices for Service and Publication and form of the PPBoR
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/535209,NEB,2008-10-10,A20129-1 NEB - Reasons for Decision - Trans Mountain - Cover Letter - RH-4-2008
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/535203,SemCAMS ULC,2008-10-10,B-25 - SemCAMS Letter re Publication Dates A1H3H2
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/534966,NEB,2008-10-08,A1H2Z7 - Trans Mountain Pipeline Inc. Advance Notice of the RH-4-2008 Reasons for Decision Release
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/524583,NEB,2008-08-01,A19428-1 – NEB – Letter – Emera Brunswick – Detailed Route Hearing – MH-1-2008
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/524481,NEB,2008-07-29,Letter (A0R5U7)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/524268,NEB,2008-07-29,Consideration of Aboriginal Concerns in National Energy Board Decisions (A0T5X3)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/524093,EnCana Corporation,2008-07-25,A1G2Z0 - 08-07-25 Letter NEB (Section 34 Notices - Publication
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/522620,NEB,2008-07-14,"A1G0Y8 - Letter to EnCana Corporation - Approval of sample section 34(1)(a) Notice for Service, section 34(1)(b) Notice for Publication and form of the PPBoR"
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/521595,NEB,2008-07-04,A1F9R4 - Letter to Enbridge Pipelines Inc. - re Line 4 Extension Projet - Certificate OC55 - Approval of Sample Notices for Service and Publication
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/518976,TransCanada Keystone Pipeline GP Ltd,2008-06-23,A1F7R1 - 2008-06-23 - Dates of Service Publication Krahn Estate Substituted Service
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/517096,TransCanada Keystone Pipelines GP Ltd.,2008-06-06,A1F5Q2 - Confirmation of Notice for Service and Publication - Alberta-Saskatchewan Segment
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/516534,Emera Brunswick Pipeline Company Ltd.,2008-06-05,A1F5G6 - Letter-NEB-Notification of Completion Dates
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/516318,NEB,2008-06-02,A1F4T8 - Board Approval of Form of Notice for Publication
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/516311,NEB,2008-06-02,A1F4T6 - Board Approval of Form of Notice for Publication
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/515050,Emera Brunswick Pipeline Company Limited,2008-05-26,A1F3E6 - Letter-NEB-Notice of publication and service for Galbraith Area 4
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/514373,NEB,2008-05-15,A18714-1 NEB – Letter – Enbridge – LSr Pipeline – Certificate OC-53 – OH-3-2007
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/509942,Emera Brunswick Pipeline Company Ltd.,2008-05-08,B-4A Letter - Galbraith 1 and 2 - Publication Notification (A1E6G9)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/509919,NSMA,2008-05-07,NSMA-10A - NSMA Can t Live Without Work (1E6F2)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/509748,NEB,2008-05-06,A1E5Y6 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/508753,Emera Brunswick Pipeline Company Ltd.,2008-04-29,A1E4Z8 - 1. Areas 3 and 4 Reroute Application _29April2008
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/508339,NEB,2008-04-25,A1E4W3 - Keystone Pipeline Project - Conversion Segment - Approval of sample Notices for Service and Publication
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/508150,NEB,2008-04-21,A-01 NEB - Brunswick Pipeline Project - Proposed Re-Routes of Galbraith Areas 1 and 2 (A1E3Z0)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/505605,Emera Brunswick Pipeline Company Ltd.,2008-04-04,B-2A Letter - Amendment to March 19 Filing (A1E1T1)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/505272,NEB,2008-04-02,A1E1J7 - NEB approval of sample notice of service _ notice of publication and form of PPBoR
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/503150,NEB,2008-03-19,A1D8Y4 - Approval of the sample Notice for Publication pursuant to Section 34 of the National Energy Board Act and Paragraph 50(1)(a) of the Board’s Rules of Practice and Procedure
